Id,Sentiment,Text Tweet,clean_teks,clean_teks2,topic,internet,kartu,harga,embedding
277,0,Tiap jam 12 malam ke atas hancur koneksinya <PROVIDER_NAME>,jam malam hancur koneksi,"['jam', 'malam', 'hancur', 'koneksi']",2,0.34522885,0.52797693,0.57292455,"[ 0.01430619 -0.07147522  0.00276928  0.08922227  0.03365994  0.03068557
 -0.03645617 -0.02094846  0.0259972   0.05836367 -0.04928954 -0.0181095
 -0.00059744 -0.01062322 -0.01996779 -0.02091907  0.03389155 -0.00544301
  0.06112302  0.00102     0.00591802 -0.03547175  0.10357375  0.04269113
  0.04259356 -0.00901057  0.0306672   0.02991338 -0.00699692 -0.01016837
  0.08609796 -0.00435801  0.04690001 -0.06098454  0.04960936 -0.07137305
 -0.00739325  0.00581443 -0.04098326  0.01893012 -0.07075173  0.04753079
  0.04742226  0.06578467 -0.01908405  0.07694668 -0.05980267  0.00678806
  0.03235086  0.0056519  -0.00697786 -0.01046588 -0.02995246  0.00460813
 -0.02883717  0.01103715 -0.05672923  0.00392748  0.03374573 -0.05852999
  0.00668596  0.0328696  -0.03151033  0.03835834  0.06120331  0.09761319
 -0.05149873  0.02902377 -0.08908644  0.04670088 -0.01273537 -0.02750684
  0.03912569 -0.04553828  0.03045536  0.05999038 -0.08103896 -0.03918198
 -0.07007967  0.04025739 -0.07264123  0.10196264  0.07643572  0.0635127
  0.09844327  0.05225972  0.1001656  -0.04400617 -0.00372527  0.03216919
 -0.00966786  0.00992746 -0.01361875 -0.00848815  0.04810455  0.01786646
 -0.19424108 -0.0224626  -0.00073183  0.00410946]"
278,0,Sedih saya kalau beli paket internet <PROVIDER_NAME>,sedih beli paket internet,"['sedih', 'beli', 'paket', 'internet']",0,0.8009049,0.3748086,0.30328676,"[-0.07478467  0.04838455  0.06800131  0.03842364 -0.02640662 -0.03540263
 -0.11845723 -0.06453443  0.06687515  0.00616201  0.04028493 -0.05546582
  0.01395073  0.02860965 -0.03330562 -0.00824011 -0.02914222 -0.00791616
 -0.10429227 -0.06594136  0.00637813  0.06910442 -0.0522921   0.06245382
 -0.04347651 -0.0282529  -0.06411742 -0.04068584 -0.0478218  -0.02672586
 -0.01697546 -0.01499603  0.06219656 -0.04971255 -0.0667984   0.08723301
 -0.01346927  0.04732671 -0.02678584 -0.06991538 -0.06330025 -0.0796385
 -0.02490094 -0.0278728  -0.07819393  0.06510834  0.01061211 -0.03789298
 -0.06856645 -0.02023395  0.092894   -0.0047928  -0.04310254  0.00475029
  0.04820386 -0.06965429 -0.01880735  0.02457521  0.01243073 -0.09654237
  0.0350459  -0.05864824 -0.09554349  0.05629741  0.08868507  0.0687044
  0.01962929 -0.03664086 -0.0284537   0.02101784  0.07925477  0.01123695
 -0.0372439   0.0113783   0.03347908 -0.05654288  0.00918269  0.00276528
  0.12578306  0.09923508  0.10179131 -0.12044798  0.0741472  -0.07249525
 -0.01459706 -0.09935814 -0.00556663  0.12011033 -0.05249847 -0.01111231
  0.03154019  0.04656798  0.01727574 -0.0813884  -0.04068896 -0.00041749
 -0.01676292 -0.05334497  0.07014152  0.05225145]"
279,1,Hobi ngecek <PRODUCT_NAME> kali aja ada promo kuota internet buat penguna setia <PROVIDER_NAME> ternyata ada. Alhamdulillah rejeki anak biasa,hobi ngecek kali aja promo kuota internet penguna setia alhamdulillah rejeki anak,"['hobi', 'ngecek', 'kali', 'aja', 'promo', 'kuota', 'internet', 'penguna', 'setia', 'alhamdulillah', 'rejeki', 'anak']",0,0.55033624,0.53862566,0.5433982,"[-0.01037356 -0.02960747  0.0313123   0.02193004  0.00042094 -0.06971665
 -0.01425868  0.03190032  0.01883869 -0.02343902  0.01697372 -0.01188097
  0.00801032  0.00927585 -0.04067409 -0.02889623 -0.01532201  0.04382135
 -0.0075881  -0.02464338  0.04826869  0.02066314  0.03363891  0.02691557
  0.01541628  0.04142188  0.02968581 -0.01516258  0.01041343  0.023064
 -0.01439809  0.01457377 -0.02508323 -0.00171508 -0.01358957 -0.02306308
  0.07188805 -0.00256755 -0.04824766 -0.01970334  0.02921985 -0.03009392
 -0.02028304 -0.06404141  0.00447771 -0.02273545 -0.04000165 -0.03620835
  0.01212737  0.07181868 -0.04274933  0.01343545  0.00639579  0.04208548
 -0.037439    0.00199043  0.00763122  0.01372348  0.0003532  -0.02897149
  0.03653892 -0.00457966 -0.00436057  0.02042435  0.0246926   0.01425874
  0.03184443  0.00481908 -0.03253872 -0.02621158 -0.00428931  0.0460217
  0.03603827  0.01430059  0.01702158 -0.00768352  0.01762469 -0.04799009
 -0.00996937  0.01854908  0.01478282 -0.05103352  0.03188963  0.01549328
 -0.02784491  0.00446327  0.00541605  0.05400559  0.00645319  0.03779899
  0.00295006  0.04033883  0.01764322 -0.07469402 -0.00923358 -0.00238007
  0.00177361 -0.0299047  -0.03928542 -0.01621214]"
280,0,<PROVIDER_NAME> setelah dihack malah tambah mahal,dihack mahal,"['dihack', 'mahal']",1,0.09342671,0.46179414,0.71430725,"[ 0.03717569  0.0780535   0.01907714  0.0103016   0.00342049 -0.04364584
 -0.11433803 -0.04290685  0.00747228 -0.00926523 -0.01020221  0.03369786
  0.015644   -0.00958787 -0.04136976  0.01158182 -0.009099   -0.0397209
  0.03069701 -0.10457578 -0.14412723 -0.00733436 -0.03900018  0.03822077
 -0.09530087 -0.0011154  -0.00054729  0.13963625 -0.08004221 -0.03424699
 -0.08163787  0.06742072  0.11848669 -0.04170983 -0.08405519  0.13503236
 -0.13544282 -0.01797186  0.00921313  0.0009345   0.19350365 -0.06923422
 -0.03556683 -0.02498598 -0.12101939  0.05341924 -0.11161391  0.00095915
  0.01909868 -0.00722453  0.03794862 -0.07934755 -0.10603223  0.07288504
 -0.06667956  0.05204277  0.04826909  0.07394999  0.04559944  0.09359111
 -0.04367986  0.04388864  0.01846171  0.0893219  -0.02543048 -0.04209572
 -0.09122793 -0.00097121  0.012193    0.10161641  0.01284907 -0.03734311
 -0.07276933  0.03956375  0.03041646  0.06024898 -0.05377511  0.07343962
 -0.10659114  0.05835728 -0.02191696  0.04195387 -0.04878421 -0.00026719
 -0.04580263  0.07244142 -0.03708242  0.05381243 -0.05192671 -0.07832869
  0.05068616  0.13234925 -0.05793791 -0.02713462  0.04714965 -0.03672659
  0.03168152  0.04191929  0.01713416  0.05058821]"
281,0,Jaringan lelet <PROVIDER_NAME>,jaringan lelet,"['jaringan', 'lelet']",1,0.7268988,0.35014024,0.4272049,"[-1.08587764e-01  1.10567950e-01 -4.52120937e-02 -1.10151932e-01
 -8.69581625e-02 -8.80879313e-02 -7.05085471e-02 -2.11142544e-02
  8.40841383e-02  3.39789577e-02 -2.89833471e-02 -1.41631246e-01
 -1.41376071e-02 -1.20786153e-01 -7.30819777e-02 -8.18156675e-02
  6.56844079e-02 -4.55093309e-02 -7.81128407e-02 -5.74255437e-02
 -8.32660496e-03 -1.20010644e-01  1.92881078e-02  1.35644287e-01
 -6.48811981e-02  3.59619036e-02  8.68413039e-03  8.86098109e-03
 -2.85658427e-02  1.55000880e-01  9.62756872e-02  1.64380148e-02
  8.51894021e-02  7.75409862e-05  1.59007348e-02 -2.68651955e-02
  4.73741367e-02 -2.87218615e-02  6.27359748e-03 -9.89063829e-02
 -5.26373088e-02 -1.16324380e-01 -7.06872642e-02 -3.29423696e-02
 -9.51505676e-02 -6.62744045e-02  9.12088156e-03  3.76367420e-02
  7.73282722e-02 -1.06332839e-01  2.84448341e-02  5.42074889e-02
 -1.38717331e-03  7.39967525e-02  8.04495364e-02  3.06186657e-02
  1.95455067e-02  9.60610211e-02  4.24079634e-02 -7.99066350e-02
  2.85365507e-02  1.71303973e-02  2.21459772e-02 -9.61291045e-02
 -5.81155792e-02 -5.52918985e-02  1.26699544e-02 -8.55801534e-03
  4.60098684e-02 -1.25262216e-01  3.12940180e-02  1.45793349e-01
 -5.46083860e-02  7.01259449e-02  1.43218488e-02  4.35178867e-04
  2.28733774e-02 -2.09317401e-01  8.22279826e-02  8.84376019e-02
 -3.46825160e-02 -2.24323794e-02 -1.13857379e-02 -4.19746339e-02
  1.34668559e-01 -4.47393209e-03  3.10243778e-02  6.19496293e-02
  5.66903837e-02  4.15524505e-02 -1.92849077e-02  4.13884409e-02
 -3.24933380e-02 -1.42451040e-02  3.27006243e-02  1.51324077e-02
 -1.06212050e-01 -7.24219382e-02 -9.29608569e-02 -1.10077247e-01]"
282,0,<PROVIDER_NAME> lagi gangguan ya??,ganggu ya,"['ganggu', 'ya']",1,0.30060747,0.34222442,0.5075007,"[ 0.05340282 -0.05676199  0.02865913  0.05154941  0.0459905   0.05240982
  0.12957259  0.12936756 -0.02021965  0.02873532 -0.00568589 -0.03222021
 -0.05333742 -0.0552293  -0.035573   -0.03188521  0.03532952 -0.03213096
 -0.07963517 -0.0370808  -0.04803627 -0.13429487 -0.01398721  0.00069668
 -0.17455417  0.06846046 -0.04315183  0.08523183  0.13827595  0.06768363
  0.04072943 -0.08659814 -0.0025273   0.04057597  0.08534838  0.04128557
  0.03278966  0.0881045  -0.0009959  -0.06906375 -0.01959158 -0.01872194
 -0.01588462  0.07004548 -0.07115461  0.05449673 -0.07619126 -0.06293502
  0.01748493  0.0868623  -0.03776011  0.02982975 -0.00714279  0.11482123
 -0.03858775 -0.00680909 -0.00611903  0.06603207 -0.06591199 -0.1973119
  0.07617128  0.02225534 -0.05598513  0.07416112 -0.03486987  0.12117887
  0.03715931  0.06465788 -0.05333871 -0.08530921  0.09804879  0.1853057
  0.08163627 -0.00708768  0.0980043   0.0657188  -0.01320051  0.03138255
  0.02717181  0.03363958 -0.06098583 -0.03817395 -0.01236867  0.08632434
 -0.00692469 -0.00943288 -0.02287908  0.02363485  0.1008193  -0.02198103
  0.02753623  0.04539524  0.05061    -0.00279624  0.03807538  0.08144701
 -0.09133991 -0.00307031 -0.12136439  0.04184396]"
283,0,<PROVIDER_NAME> hancur jaringannya,hancur jaring,"['hancur', 'jaring']",2,0.53798044,0.5260138,0.6752587,"[ 1.92341954e-03 -2.90958993e-02  7.76360184e-02 -5.79977185e-02
 -1.12132728e-01  4.80598137e-02 -3.83955017e-02  2.81937867e-02
  2.43946798e-02  1.37857571e-01 -9.93746705e-03 -1.57854408e-02
 -8.65104124e-02 -2.73201633e-02 -3.98726389e-02 -5.92714734e-02
  5.50718978e-02 -3.24557126e-02 -1.60541415e-01 -2.49053612e-02
  2.20250767e-02 -1.41468331e-01  2.11380973e-01  7.70253018e-02
 -9.15804505e-02  1.46146454e-02 -5.26368842e-02 -1.13766640e-01
  2.18891669e-02  3.43655460e-02  1.07579045e-02  9.84999165e-03
  6.99890330e-02 -7.29933381e-05  8.26361477e-02  3.39190401e-02
  8.77880678e-02  6.66070580e-02 -3.65350395e-03  1.18796192e-02
 -1.16980346e-02  1.72524899e-02  7.44567215e-02 -3.23378518e-02
  7.20949993e-02  9.53824371e-02 -6.00676388e-02  9.42566246e-03
  6.30628988e-02  4.78554331e-02  6.32031038e-02  4.58613038e-04
 -3.77639718e-02  1.72168821e-01 -2.16315463e-02  1.77084785e-02
 -1.02313101e-01  5.17999679e-02 -9.37412493e-03 -6.69697076e-02
  1.04907684e-01  3.44302133e-02  2.49705669e-02 -5.48204221e-02
 -8.08125213e-02  1.65320709e-02 -4.62788604e-02 -2.85824165e-02
  2.78994739e-02  7.68683851e-02  2.52081770e-02 -6.34211227e-02
  1.16642229e-02 -1.13729127e-02  1.94557011e-04  6.23478591e-02
 -4.53874692e-02 -4.47478965e-02  6.76583499e-02  6.75849244e-02
  1.39539205e-02  4.91688810e-02 -1.51450187e-02  1.24384329e-01
  1.47547707e-01 -1.58614665e-03  1.30182162e-01  2.20225267e-02
 -3.43683437e-02  4.96927574e-02 -6.57724291e-02  3.39791626e-02
 -2.27321386e-02 -6.84581101e-02  5.32779172e-02  8.59949961e-02
 -1.25832915e-01  1.22483775e-01 -6.42238855e-02  7.65016228e-02]"
284,0,Setiap isi pulsa belum dipakai pasti hilang mohon pejelasannya buat <PROVIDER_NAME>,isi pulsa pakai hilang mohon jelas,"['isi', 'pulsa', 'pakai', 'hilang', 'mohon', 'jelas']",0,0.3508036,0.3503137,0.5104191,"[ 0.03761825  0.0102342   0.07186913 -0.03860352  0.05792654  0.06697291
  0.03042522 -0.02731067  0.03034033 -0.00721762  0.01819692 -0.01281241
 -0.07309759 -0.02548182 -0.03337982 -0.08985496 -0.04792209  0.03133976
 -0.05129652 -0.0355726  -0.04496124 -0.01356882  0.01712347  0.01783579
  0.02684131  0.00506796 -0.04173975  0.0390096  -0.02440081  0.03980911
 -0.0139761   0.01690795  0.12163485 -0.03030371 -0.04730998  0.02868825
 -0.03759595 -0.07481759 -0.01977899  0.08612064  0.04525937 -0.02074173
  0.02298558  0.00582811 -0.06191978  0.08074593 -0.09974141 -0.08245624
  0.03231141  0.0087893   0.01124763  0.00773877 -0.04270213  0.01812379
 -0.03610245 -0.0874803  -0.04951715 -0.00381003  0.07349452 -0.08279558
  0.02159774 -0.05438456 -0.06256194  0.00039343 -0.03056974  0.06533004
  0.00661448 -0.01092283  0.01746913 -0.04051976  0.06588323  0.00466376
 -0.03142373 -0.04798444  0.02463856 -0.00992358  0.03745217 -0.00686182
  0.01932472  0.0543846  -0.01000034  0.0162834   0.03286507  0.01906428
 -0.06005884  0.06172395 -0.04489065  0.06474413 -0.00233507  0.00088293
  0.05607884 -0.02935402  0.11090886 -0.03974245 -0.02889977  0.03539601
  0.07140303 -0.05378415 -0.01900017  0.05880721]"
285,0,<PROVIDER_NAME> memang bikin sebal ,bikin sebal,"['bikin', 'sebal']",0,0.51294297,0.22514248,0.21895562,"[ 0.02295874  0.01946608  0.07823592 -0.05717113 -0.11904474  0.05375626
  0.06294955 -0.11268373  0.04730617  0.07725987 -0.00751217  0.11303885
  0.12115596 -0.01307853  0.0286885   0.05099522 -0.01236438 -0.05945444
  0.08328632 -0.07809983  0.11406393 -0.01035616  0.03228452 -0.03005062
 -0.06688797  0.00803936  0.02486805 -0.12678428 -0.02843808  0.12189785
 -0.01846091 -0.01609984  0.01358975 -0.12685989 -0.07153802 -0.05534912
  0.14707822 -0.04496655 -0.03329998  0.0106021   0.02691336  0.00305125
 -0.06061924 -0.03069512  0.06607323  0.01623116 -0.07481912 -0.00399484
 -0.05333782  0.00112129 -0.04455753 -0.10809921  0.17955309 -0.02208633
  0.06930481  0.13036412  0.02759994  0.06076644  0.04207876 -0.0133114
 -0.07798974  0.01025207 -0.23069689  0.03005593  0.14189431  0.09449366
  0.1803269  -0.04742688  0.06910557  0.03296947 -0.03568123  0.05429455
  0.01058717 -0.03850239  0.0045042  -0.17862217  0.00321162  0.04204344
 -0.01175795 -0.09848576  0.10007803 -0.13866547  0.01410891 -0.04161681
 -0.0592145  -0.08464601 -0.00260848  0.13269201  0.00886283  0.06118921
  0.08038011  0.03742351 -0.09921815  0.05543014  0.03099495  0.0268867
 -0.01643047 -0.04103403 -0.04563195  0.14566019]"
286,0,4G LTE <PROVIDER_NAME> sedang bermasalah,g lte masalah,"['g', 'lte', 'masalah']",0,0.29899347,0.48235258,0.64353055,"[-0.0667406   0.07018999  0.10304803  0.0672503  -0.04887097 -0.06447481
  0.07524907 -0.02346572 -0.00047663  0.00996224  0.08787746 -0.01459659
  0.01047397  0.00579504 -0.13554369 -0.06896321  0.04349329 -0.03181511
 -0.00315809  0.01146031  0.05354063  0.10067632  0.04631838 -0.09707146
 -0.01663165  0.07077336 -0.00172401  0.01515662 -0.00047781 -0.0096488
 -0.04547918  0.0263284   0.07802725  0.00326199  0.00277784 -0.06892247
  0.07828648  0.06454826 -0.00193103 -0.02719641 -0.04863632  0.08002882
 -0.02680988  0.00089712 -0.05159901 -0.02757325 -0.00752067  0.01736142
 -0.01420849  0.02212324 -0.1283758   0.04118787  0.08435412  0.01604109
  0.08015054  0.00585011  0.06470733  0.01869823  0.01734237  0.08027577
  0.13964778 -0.09636924 -0.1321204   0.0758476   0.01458711  0.03014707
 -0.03873546 -0.0050333   0.00832488 -0.02364807  0.00850493  0.10308844
  0.03444757  0.02030901  0.01473083 -0.00922989  0.01778811 -0.01771889
 -0.13195582  0.01591311  0.00378565  0.04834329 -0.11486858 -0.09142604
 -0.02632292  0.0200106  -0.05582951  0.00327091 -0.04228084  0.06229892
  0.0037203  -0.02628932  0.00956792 -0.01175873  0.05890721  0.09297357
 -0.03962662  0.00262377 -0.01103914  0.01250068]"
287,0,<PROVIDER_NAME> luar biasa parah 2 hari cuma buang2 kuota... payah <PROVIDER_NAME> <PROVIDER_NAME> <PROVIDER_NAME>,parah buang kuota payah,"['parah', 'buang', 'kuota', 'payah']",2,0.26491368,0.643368,0.77314526,"[-5.00143692e-02 -8.79231542e-02 -1.26011483e-02  3.54185700e-02
  7.30589852e-02  6.71744719e-02  2.00631991e-02 -4.06527556e-02
 -9.47994143e-02 -2.08209828e-02 -6.16065338e-02 -2.70170458e-02
 -5.11846319e-02  1.49801616e-02  1.98351033e-03 -4.72429097e-02
 -2.77478080e-02 -1.50277223e-02  1.08285375e-01 -3.52184922e-02
 -2.50402428e-02  9.30401497e-03 -3.44329216e-02  6.01928830e-02
  9.99276899e-03 -1.87443066e-02  5.17158210e-02 -7.64601976e-02
  6.55052252e-03  4.22056057e-02 -5.88848144e-02 -2.31916159e-02
  5.11842631e-02 -5.76995984e-02 -1.79272890e-03  6.42210916e-02
 -7.26822764e-02 -5.55980057e-02 -5.99769540e-02 -5.99356294e-02
 -2.12354213e-03 -4.48228121e-02 -4.03393656e-02 -5.18039800e-02
 -6.38152510e-02  3.53011899e-02 -1.18930573e-02  5.19693345e-02
 -2.21026614e-02 -9.09486786e-03 -1.66521110e-02  3.92288677e-02
 -5.03668701e-03  5.30128852e-02 -8.36341381e-02  5.81002682e-02
 -4.81285006e-02 -9.06492211e-03  6.64122030e-02  2.12231968e-02
  1.14990473e-01  8.44883323e-02 -2.29728855e-02  4.14100103e-02
  3.95492688e-02  1.09361134e-01  4.07574326e-02  9.07876939e-02
 -9.75229144e-02  1.17326900e-01  1.07494242e-01  9.56577212e-02
  8.07641521e-02 -2.75410805e-02  8.99305716e-02  3.75492461e-02
  6.43347725e-02  1.75824240e-02  1.14428625e-03  1.33340344e-01
 -6.99871872e-03  4.20694686e-02  2.04341486e-02 -3.17742191e-02
 -1.07947581e-01 -4.34950739e-02 -3.04769892e-02 -2.50127502e-02
  5.75757325e-02  2.45317407e-02  9.91090238e-02  3.83809246e-02
  2.80094165e-02 -9.56461430e-02  4.31509688e-05  5.56211993e-02
  1.49057349e-02  1.16204610e-02 -5.03128842e-02  1.75536856e-01]"
288,1,koneksinya makin lancar pakai <PROVIDER_NAME> ,koneksi lancar pakai,"['koneksi', 'lancar', 'pakai']",0,0.41280934,0.5403736,0.6248884,"[ 0.02355948  0.01561582 -0.03419544  0.04944241  0.09563527  0.05486618
  0.00238173 -0.0435032   0.0203345  -0.1002978  -0.02097859 -0.06826144
 -0.08234022  0.00241729 -0.0857757  -0.01909565  0.03537681  0.0816332
 -0.02592614 -0.07390627  0.00198235 -0.01187267  0.04106803  0.00283541
 -0.04263481  0.03681307 -0.08222499  0.00652539 -0.00780134 -0.0070638
  0.08536759 -0.00747773  0.1312822  -0.13524587 -0.06673259 -0.05992008
 -0.07719775  0.09316645 -0.00880006 -0.01541995 -0.06405852  0.00218811
  0.05763591  0.03721417 -0.05030769  0.10842618 -0.09555092  0.01337148
  0.06183134  0.06151055 -0.00849343  0.03106747 -0.09215689  0.08042302
 -0.09368533 -0.06051034 -0.0034454  -0.07214243  0.01503953  0.0112444
 -0.09464508 -0.03242261 -0.00595398  0.09206205 -0.01586361  0.13426247
 -0.04311444  0.07081928 -0.04108252  0.00976098  0.06865559  0.0076306
  0.04884501  0.02446049  0.08755025 -0.02807339  0.05197493 -0.03147362
 -0.0473757   0.08218069 -0.08434737  0.04869768  0.11672866 -0.00013833
  0.06343161  0.02914942  0.03244206  0.00809903  0.05714608  0.04300931
  0.04719971  0.00862624 -0.05090469 -0.02997665 -0.01023199 -0.04787542
 -0.05486653 -0.12093439 -0.08425558  0.05585497]"
289,1,pakai sinyal <PROVIDER_NAME> lancar. <PROVIDER_NAME> memang yess!! ,pakai sinyal lancar yess,"['pakai', 'sinyal', 'lancar', 'yess']",0,0.37905243,0.37347615,0.5669491,"[-0.00570936  0.07043675  0.02580749  0.03189773  0.02292266  0.05673663
  0.03965665 -0.01369539  0.00384012  0.00685014 -0.00122128 -0.04884279
 -0.06026381 -0.01229005 -0.00566493 -0.05933612  0.01882882  0.02242635
 -0.064931   -0.01045471 -0.05630386 -0.04358888  0.00290852 -0.00444995
 -0.04099167  0.06278849  0.02275779  0.07364765  0.01556221 -0.00977667
  0.06118032  0.00136184  0.0291143  -0.0822873  -0.00617675 -0.02805069
 -0.15022393  0.07936687  0.02351238 -0.02074219 -0.00034183 -0.00398038
  0.01470498 -0.01236799 -0.06137088  0.07162187 -0.07496764  0.03118742
 -0.0102508  -0.01184147  0.01666675  0.01176423 -0.04772085  0.04411516
 -0.01179302 -0.05353647  0.01921023 -0.04746792  0.01546938 -0.02038895
  0.02174258 -0.10640994 -0.05173894 -0.0105619  -0.10223908  0.07401217
 -0.00376446  0.05072609 -0.05689621  0.07330767 -0.0043423   0.05197769
 -0.05988739 -0.04756277  0.03476558 -0.00846405  0.08548744 -0.08125456
 -0.01330158  0.01272671 -0.03054159  0.07046777  0.02054518  0.03020211
  0.04365031  0.04342265 -0.01777192  0.00813972 -0.01157996  0.05195133
  0.00572648  0.01505477 -0.03748523 -0.04091775 -0.02823109  0.02849921
  0.01149177  0.00241139 -0.05092585  0.05642311]"
290,1,"Data-data kerja jadi lebih cepat dicari kalau internetnya pakai <PROVIDER_NAME>,",datadata kerja cepat cari internetnya pakai,"['datadata', 'kerja', 'cepat', 'cari', 'internetnya', 'pakai']",1,0.579358,0.6308054,0.6759187,"[-0.07848582  0.04709042  0.0340814  -0.0877175  -0.0134097   0.02361628
 -0.05538212  0.02911255  0.02219538 -0.01877237  0.07052349 -0.02491865
 -0.01918009  0.03359434 -0.02527487 -0.04856009 -0.01086355  0.01006985
 -0.03177313 -0.05401308  0.00578224  0.0034883  -0.13000788 -0.03811291
 -0.03836683  0.00227152 -0.04280259  0.01584619 -0.02063406  0.02740654
 -0.04509842 -0.0321661   0.03221745  0.03452178  0.04496919  0.02445804
  0.01557285  0.03131958  0.02672403 -0.03972793 -0.06210652 -0.02764897
 -0.00694547 -0.01697697 -0.08619196  0.02502516 -0.07431637  0.00525273
 -0.02337136 -0.01234741 -0.05251902  0.01934882 -0.00195206  0.0626452
 -0.03849758 -0.07750233  0.04117233  0.03918394 -0.04145138 -0.0718519
  0.05037472 -0.05679857 -0.10353985  0.0375642   0.00081632  0.00522988
  0.00762233  0.03344495 -0.01492665  0.08674914  0.00997109  0.02797134
  0.01466665 -0.00380632  0.03251566 -0.04358688  0.02970962 -0.02002339
  0.07968942  0.0535913   0.06353273  0.0142267   0.01136979 -0.00330913
 -0.02119758 -0.01276087  0.01684758  0.06719898 -0.02235746  0.01152626
  0.10320511  0.04003966 -0.04953046 -0.02709314  0.01329962  0.01614051
  0.02503391 -0.09358973 -0.03452051  0.07414734]"
291,1,"<PROVIDER_NAME> memang juara, dari tadi nonton Youtube kuota masih full aja XD",juara nonton youtube kuota full aja xd,"['juara', 'nonton', 'youtube', 'kuota', 'full', 'aja', 'xd']",0,0.3543377,0.54985726,0.34475884,"[ 1.4800163e-03 -3.0689087e-02  6.0125556e-02  2.2352220e-02
  2.6279511e-02  1.3319271e-04  7.1678842e-05 -4.1532226e-02
  3.8369168e-03 -3.6715996e-02  1.2981315e-02 -1.8874872e-03
  3.5690893e-03  1.8322270e-02 -2.7605195e-02 -4.1481227e-02
  1.0730581e-02  6.1921887e-02 -8.6952106e-04 -5.0771065e-02
 -2.1644691e-02  2.0084551e-02 -3.4229308e-02 -2.9349336e-02
  3.1135898e-02  4.6990987e-02  4.2341925e-02 -4.7564920e-02
 -2.0368982e-02  7.4240230e-02 -5.0212974e-03  5.8102436e-02
 -9.9262528e-02  2.8705249e-02  6.2694661e-02  4.2270642e-02
  3.5277598e-02  2.4382042e-02 -3.0702262e-03  2.1184053e-02
  4.8450086e-02 -6.7927130e-02  1.4634163e-02 -7.8510726e-03
 -1.9182567e-02 -2.6909472e-02  3.9618108e-02  2.1898309e-02
 -2.4770835e-02  6.2214129e-02 -8.6446488e-03  3.5404623e-02
 -2.4767939e-04 -5.2361548e-02 -3.5963237e-02 -5.0690513e-02
  1.5942480e-02 -5.3244825e-02  2.2969786e-02  7.3591610e-03
  3.3420991e-02 -5.2641131e-02 -1.5625728e-02  2.7909722e-02
  1.1179239e-02  4.3054793e-02  3.7986211e-02 -2.0816107e-03
  1.6163049e-02 -1.8530672e-02  1.0849322e-04  3.4851678e-02
 -1.3209353e-02 -8.0445549e-03  9.6389139e-03  5.0083347e-02
  3.4148820e-02 -6.0723107e-02  3.7153121e-02 -2.8546540e-02
 -2.7904997e-02 -5.4460235e-02  5.8352452e-02 -9.1593014e-03
 -1.6361099e-02  1.9377545e-02 -6.7144953e-02  5.2779350e-02
 -7.1301907e-03  1.6298590e-02 -3.6322687e-02  2.6065508e-02
 -4.5666605e-02  4.3273974e-02  1.8602015e-02  7.8335470e-03
 -2.2920996e-02 -4.1898288e-02 -4.3251984e-02  2.4678798e-02]"
